##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	sampleDat6_1_fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1000000
Total Bases	101 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1110	86-87	-0.30856265103035696
1110	88-89	-0.29748423321045436
1110	90-91	-0.2913139742854085
1110	92-93	-0.4070640899349698
1110	94-95	-0.42716536560666896
1110	96-97	-0.4340156927357839
1110	98-99	-0.6081617052670687
1110	100-101	-1.2708318499953037
1111	1	-0.055112663484543134
1111	2	-0.04803795970312308
1111	3	-0.028807719488106898
1111	4	0.03858176602193453
1111	5	0.014236407244787586
1111	6	0.01403282450053922
1111	7	-0.004670370219379549
1111	8	-0.008426774550379434
1111	9	0.0519290227207847
1111	10-11	-0.022045310794879924
1111	12-13	-0.15650717070414544
1111	14-15	-0.1169940318874012
1111	16-17	-0.22754407679158106
1111	18-19	-0.173482584411623
1111	20-21	-0.2617796813844677
1111	22-23	-0.21837424185022059
1111	24-25	-0.16760672075363203
1111	26-27	-0.12710329059133585
1111	28-29	-0.04253257790979603
1111	30-31	-0.09741423991371789
1111	32-33	-0.07048120054113127
1111	34-35	0.09140352396859441
1111	36-37	-0.05907150859071919
1111	38-39	6.36885430004952E-4
1111	40-41	0.04693450506518104
1111	42-43	0.03086682160883214
1111	44-45	-0.09565869588581677
1111	46-47	0.030154388579084923
1111	48-49	-0.1450714230338903
1111	50-51	0.020022256017256268
1111	52-53	-0.07037309465695785
1111	54-55	0.038637273690007135
1111	56-57	0.053407200300036095
1111	58-59	0.03474453345060624
1111	60-61	0.021783949942957292
1111	62-63	0.18157267446329683
1111	64-65	0.0844609522583113
1111	66-67	0.042579231691988184
1111	68-69	0.07580969187271336
1111	70-71	0.09857084134000615
1111	72-73	0.14663550319708207
1111	74-75	-0.06325956701824964
1111	76-77	0.12087647471309282
1111	78-79	0.03757559849066183
1111	80-81	0.15896345533395362
1111	82-83	-0.07326782272190258
1111	84-85	-0.05539262326593075
1111	86-87	-0.10511619697731334
1111	88-89	-0.2095532412933352
1111	90-91	-0.15156717509319861
1111	92-93	-0.18522947035338433
1111	94-95	-0.21540298330702967
1111	96-97	-0.2291200491919625
1111	98-99	-0.43729066091248825
1111	100-101	-1.3327964275578026
1112	1	-0.0580516400420521
1112	2	-0.0839803720598411
1112	3	-0.10776937840142153
1112	4	-0.07720892387438738
1112	5	-0.019648478279243875
1112	6	-0.060353444464766426
1112	7	-0.07393364973532357
1112	8	-0.054620942813322415
1112	9	-0.026499935289493237
1112	10-11	-0.028831622327608386
1112	12-13	-0.016935125339429646
1112	14-15	-0.039475864719044296
1112	16-17	-0.15371270460027375
1112	18-19	-0.07368964452290783
1112	20-21	-0.10665684396161623
1112	22-23	-0.02429476238900463
1112	24-25	-0.046904358261613766
1112	26-27	-0.04179330853047247
1112	28-29	0.06334811168247256
1112	30-31	0.05813928862166051
1112	32-33	-0.03077324347342625
1112	34-35	-0.0521093526770926
1112	36-37	-0.006652006629579432
1112	38-39	-0.057167851716151574
1112	40-41	-0.16124087272070398
1112	42-43	-0.007014384873578194
1112	44-45	-0.07487241475838857
1112	46-47	-0.1753688866801255
1112	48-49	-0.13279072127951252
1112	50-51	0.0025832946624007036
1112	52-53	-0.05601160601334243
1112	54-55	-0.046559904697900834
1112	56-57	-0.18983993400018306
1112	58-59	-0.05278746813047519
1112	60-61	-0.21216934751211625
1112	62-63	-0.14302932012456182
1112	64-65	-0.17319601511680105
1112	66-67	-0.17427397150665058
1112	68-69	-0.17676882982146225
1112	70-71	-0.27996271091150504
1112	72-73	-0.2511588961461726
1112	74-75	-0.3077311228575894
1112	76-77	-0.14072314826115218
1112	78-79	-0.11988419049653487
1112	80-81	-0.17827239859897048
1112	82-83	-0.21526317071059253
1112	84-85	-0.16939548136438987
1112	86-87	-0.2780153425883043
1112	88-89	-0.20748948137359946
1112	90-91	-0.1420869537425986
1112	92-93	-0.16561409743234634
1112	94-95	-0.3363166626527061
1112	96-97	-0.31970170263232234
1112	98-99	-0.3570603407446491
1112	100-101	-1.2942244125983926
1113	1	-0.0946797520597471
1113	2	-0.013105271190120504
1113	3	-0.0763258206142794
1113	4	-0.06281997022962571
1113	5	-0.07196205609089645
1113	6	-0.05873385033464018
1113	7	-0.21060838597968257
1113	8	-0.0471287882360798
1113	9	-0.20854512492456934
1113	10-11	-0.17702657734718485
1113	12-13	-0.1502754821940897
1113	14-15	-0.12665255858317437
1113	16-17	-0.11012024816104571
1113	18-19	-0.1554700324603786
1113	20-21	-0.17324236654148706
1113	22-23	-0.3207315955280663
1113	24-25	-0.2333169826676027
1113	26-27	-0.2143346277569833
1113	28-29	-0.3346198491053656
1113	30-31	-0.2216509023583484
1113	32-33	-0.21840900664626162
1113	34-35	-0.0607364784130624
1113	36-37	-0.02677439522457803
1113	38-39	0.02594401654052092
1113	40-41	-0.10052238143286019
1113	42-43	-0.15804624476179896
1113	44-45	-0.18338850908278204
1113	46-47	-0.04172457573239541
1113	48-49	-0.18311798748590746
1113	50-51	-0.15117055333067242
1113	52-53	-0.17539308782690455
1113	54-55	-0.23714988048917007
1113	56-57	-0.1184897741029971
1113	58-59	-0.23893947506432767
1113	60-61	-0.12061879310223844
1113	62-63	-0.10148937571499062
1113	64-65	-0.2675359535489079
1113	66-67	-0.15514204885504057
1113	68-69	-0.12021588442561182
1113	70-71	-0.23083422530226017
1113	72-73	-0.1785219374803404
1113	74-75	-0.06695360410328988
1113	76-77	-0.17705866336919485
1113	78-79	-0.253852778918187
1113	80-81	-0.22805422112803342
1113	82-83	-0.12359471080443996
